epoch,train_loss,train_acc,train_auc,train_f1,train_specificity,train_recall,train_precision,train_npv,val_loss,val_acc,val_auc,val_f1,val_specificity,val_recall,val_precision,val_npv
96,0.4534837368931343,0.8530783582089553,0.9359491440035378,0.855934141321747,0.8369641602248771,0.8690503830972834,0.8432079297138996,0.8636693255982596,0.4498653213453034,0.8086986068637445,0.8970195436016215,0.8051566014881467,0.8268773360516479,0.790519877675841,0.8203455571227081,0.7978688524590164
97,0.4545255784890545,0.8532182835820895,0.9353443605363718,0.8556951577402788,0.8376951116926815,0.8686807559817522,0.8430920755398934,0.86402198014075,0.4432278025247481,0.8137954468229698,0.9003351595133682,0.8110344827586207,0.8284063880394156,0.799184505606524,0.8232411620581029,0.80488610102344
98,0.451307240617809,0.8547574626865672,0.93707921584469,0.856206132249723,0.842247232815552,0.8673402563382917,0.8453542445518373,0.8646042203762054,0.4488166084756022,0.8073394495412844,0.8984244651089006,0.8022322985699337,0.8331634386680258,0.781515460414543,0.8240773916159083,0.7922455573505655
99,0.4532429484733895,0.853241604477612,0.9358678051378828,0.8561632876962812,0.8378923661614976,0.8684100709417165,0.8442571222502705,0.862872052570545,0.4415431432425976,0.8106523955147809,0.9000344090096013,0.808258064516129,0.8231396534148828,0.7981651376146789,0.8186095138525875,0.8030830432620587
100,0.4477981741303828,0.856972947761194,0.9390167053419751,0.8583046461659312,0.8434831043445971,0.870594300712411,0.8463571330933612,0.8681029952706253,0.4427295141731915,0.8132857628270472,0.9019066418711666,0.8092345078979344,0.834522595990486,0.7920489296636085,0.8271823988644429,0.8005215123859192
101,0.4474240764085926,0.8566231343283582,0.9391409483153468,0.8594035858031467,0.8383328660872815,0.8748486823726604,0.844494382022472,0.8697043141056714,0.4458379019861636,0.8121814475025484,0.900734250337336,0.806341420688447,0.8423377505946313,0.7820251444104656,0.8322184053516544,0.7944239705175453
102,0.44942402790731456,0.8562266791044776,0.9381531003529485,0.8582465337656067,0.8416243181500304,0.8708413046521394,0.8460108794197643,0.8670509125840538,0.445089113007745,0.8163438668025824,0.9012761900737412,0.8113438045375219,0.8428474345905539,0.789840299014611,0.8340509508432006,0.8004194901581155
103,0.4448826141099432,0.8622667910447761,0.9404493953726324,0.8644977745147524,0.8454867586721373,0.8790593505039194,0.8504107610363817,0.8749396892791662,0.43927682033213583,0.8142201834862385,0.9016497216509998,0.8117738187451587,0.827217125382263,0.8012232415902141,0.8226059654631083,0.8062593144560357
104,0.4419585120099694,0.8622667910447761,0.9418845311022387,0.8643047514015255,0.8484353106025222,0.8760596180717279,0.8528611589734288,0.8722270239124171,0.44215588251371746,0.8112470268433571,0.902179249782566,0.8054290718038529,0.8411484879374788,0.7813455657492355,0.8310444524756053,0.7936838730362296
105,0.436516282429446,0.8672341417910447,0.9444869741379938,0.8686402547359192,0.855094058483889,0.8794150626051206,0.8581262821974014,0.8767724994031989,0.4435099726947753,0.8143900781515461,0.9017607622180127,0.8090201905427847,0.8425076452599388,0.7862725110431532,0.8331233123312332,0.797651600450378
106,0.4397355230886545,0.8635261194029851,0.9431045992711348,0.8650680193682269,0.8508686134786456,0.8762202811901537,0.8541960748599791,0.8733209044409389,0.4370148934261954,0.8164288141352362,0.903562609734462,0.8127869704582864,0.835881753312946,0.7969758749575263,0.8292381120735373,0.8045789043336059
107,0.43822204041392054,0.8655550373134329,0.9438490611420416,0.8675169481787889,0.8490039098864272,0.8821742381753599,0.8533387585333876,0.8785703964163576,0.43361890210729576,0.8177030241250425,0.9052939131527105,0.8153501979005334,0.8304451240231057,0.8049609242269793,0.8260111576011158,0.8098078197481776
108,0.4348452509561581,0.867304104477612,0.9453711659603166,0.8692675305578531,0.8548771929824561,0.8796558939781446,0.8591216676506653,0.8759407506830929,0.4349841673898956,0.8214407067618077,0.9053277564240447,0.8175980562304755,0.8425076452599388,0.8003737682636766,0.8355799929052855,0.8084447342680143
109,0.4315846311512278,0.8715718283582089,0.9468860738894918,0.8739615041310965,0.8578132332238386,0.8851645804357905,0.8630384667540568,0.8806667630197041,0.44039933857224556,0.8139653414882773,0.902347600213318,0.8093331011666376,0.838260278627251,0.7896704043493035,0.83,0.7994167206740117
110,0.43292454087467336,0.8681902985074627,0.9465033226498538,0.8703193832599119,0.8540029928918818,0.8823036844064012,0.8586562839550888,0.8783185840707964,0.43829254514497257,0.8163438668025824,0.903620670067331,0.8113767230849764,0.8426775399252463,0.7900101936799184,0.8339311334289814,0.8005164622336992
111,0.4314447412295128,0.8694962686567164,0.9471215820600849,0.8705708206124525,0.8577135690063641,0.8813749824380649,0.8600283324955444,0.8793637186264704,0.438751929399112,0.8189772341148488,0.9058058774202197,0.8116659301811754,0.8577981651376146,0.780156303092083,0.8458279609504513,0.7959955856850071
112,0.42816785660697454,0.8714085820895522,0.9486830584725925,0.8728203708829229,0.8588257205382502,0.8840349483717236,0.8618867580740673,0.8813972380178716,0.43723143823444843,0.8212708120965002,0.9057562887292584,0.815697266993693,0.8515120625212368,0.7910295616717635,0.8419529837251356,0.8029477731496315
113,0.4266181999845291,0.8738805970149254,0.9493316753763273,0.8756610107141215,0.8612889657428612,0.8864218219056929,0.8651583299259461,0.8830801667545163,0.4331674447445118,0.8187223921168876,0.9056546145942693,0.8167611196977503,0.8294257560312606,0.8080190282025145,0.8256944444444444,0.8120425815036594
114,0.4237008615438618,0.8737173507462687,0.95085814326479,0.874545328174594,0.8598982423681776,0.8877704609595485,0.8617084417659682,0.886256376030891,0.4458285444618567,0.8194019707781176,0.9032853113910014,0.813377808988764,0.8516819571865444,0.7871219843696908,0.8414456956047948,0.8000319182891797
115,0.4228139654469134,0.8758628731343283,0.9511948212777935,0.8782841332632109,0.8585730994152047,0.893048128342246,0.8640003599064243,0.8886306411001356,0.44013651282243105,0.81787291879035,0.9039086625958912,0.813953488372093,0.8389398572884812,0.7968059802922188,0.83185526782547,0.805021193348549
116,0.42352923735309,0.8748134328358209,0.9509521794329242,0.8775435714937494,0.856714319193813,0.8927361336737062,0.8628594500022431,0.8877555976492302,0.4485355977211957,0.8164288141352362,0.9028604592709436,0.8088456435205661,0.8560992184845396,0.7767584097859327,0.84369809928031,0.793168581772391
117,0.41948470982597835,0.8793376865671642,0.9525525526525076,0.8813357185450209,0.8660547021356313,0.892512077294686,0.8704358068315665,0.8887820820917043,0.44231409611909284,0.8208460754332314,0.9054582081637417,0.8147237107968023,0.853890587835542,0.7878015630309209,0.8435510278333637,0.8009561752988048
118,0.4192033783935789,0.8780083955223881,0.9529011451223839,0.8797775275217761,0.863494285047819,0.8925157379342504,0.8673978065802592,0.889257230710099,0.4379757417608862,0.8209310227658851,0.9049594204022999,0.8160879427674054,0.8472646958885491,0.7945973496432212,0.8387733142037302,0.8048741123305359
119,0.41860736839806856,0.8796641791044776,0.953061776469754,0.8815698875372964,0.8634922115474303,0.8958391641011288,0.8677480571118742,0.8923751686909581,0.44283137911849696,0.8210159700985389,0.9051644860920174,0.8150294091826881,0.8533809038396194,0.7886510363574584,0.8432334241598547,0.8014999202170098
120,0.41811980858667575,0.8804337686567164,0.9532495293347953,0.8821839740790955,0.8667102559312535,0.8941214831376934,0.8705610231756542,0.8908837789832461,0.438734432398949,0.822035338090384,0.9073367189882199,0.8160182664441907,0.8547400611620795,0.7893306150186884,0.8445737138702054,0.8022643916440759
121,0.4162119298394936,0.8806902985074627,0.9542049252238773,0.8826982161691201,0.8646616541353384,0.8966786230027484,0.8691470628076038,0.8930207881155645,0.4359614266406583,0.8223751274209989,0.9071687726562301,0.8171723354026406,0.8508324838600068,0.7939177709819911,0.8418303008466943,0.8050152708567755
122,0.41558898849718606,0.8807369402985075,0.9544218477580488,0.8835981244594164,0.8636898320237143,0.8974892495491746,0.8701304523243825,0.8922373985320565,0.43733320425709954,0.821355759429154,0.9064877652172336,0.8150883671854392,0.855249745158002,0.7874617737003058,0.8447238928376162,0.8009546539379475
123,0.41172790433933487,0.8828125,0.9563495496897415,0.8852870676863371,0.8670642374154771,0.8983506300963677,0.8725979928896089,0.8937993126482405,0.432803345479719,0.8221202854230377,0.9082227199564403,0.8170859538784067,0.8496432212028542,0.7945973496432212,0.8408845738942826,0.8053140096618358
124,0.41325736699709253,0.882392723880597,0.9555473045359653,0.8833152085888151,0.8685722227369591,0.8964027425565887,0.8706043329532497,0.8947267955141971,0.4344234292435905,0.8184675501189262,0.9064244516004563,0.8144804236478861,0.8399592252803262,0.7969758749575263,0.8327711698917095,0.805342889721453
125,0.4116312084135725,0.8842817164179104,0.9560732886418546,0.8851707858928075,0.8717009137715107,0.897002954833263,0.8736467041249829,0.8953737672113965,0.436082112521905,0.8212708120965002,0.9076542684548151,0.8149190710767066,0.8555895344886171,0.7869520897043832,0.8449470995986866,0.8006359300476947
126,0.40637681083892707,0.8869169776119403,0.9585085480293392,0.888505667839323,0.8734827264239029,0.9003261882572228,0.8769915119604194,0.8974051513262027,0.43616969664783584,0.8221202854230377,0.9076823533187881,0.8180079958282636,0.8447162759089365,0.799524294937139,0.8373665480427046,0.8081924577373212
127,0.4052385204763555,0.8866371268656716,0.9589370509642338,0.8889548829240433,0.8694145199063232,0.9037157454714352,0.8746684648235559,0.8995396171553186,0.43646276175327925,0.8221202854230377,0.9087126464093112,0.8147886078188572,0.8617057424396873,0.782534828406388,0.8498154981549816,0.7984886649874056
128,0.40660150324675576,0.8864738805970149,0.9583808314559732,0.8880919540229885,0.8714865053838624,0.9014794418257339,0.8750962714628732,0.8985437593117701,0.43201970726089634,0.8248386000679578,0.9090846914804089,0.8194079523559292,0.854909955827387,0.7947672443085287,0.8456254519161244,0.8064102564102564
129,0.40286951830138024,0.889365671641791,0.9598492572572588,0.89046409605172,0.8751334540221882,0.9037352954960866,0.877577026350521,0.9017553929305974,0.4372076933960552,0.8246687054026504,0.9086817039898057,0.8190426091530774,0.8557594291539246,0.7935779816513762,0.846195652173913,0.805662188099808
130,0.4050956173508025,0.8884095149253731,0.9589255499637106,0.8901540368678404,0.873954683485167,0.9028172293364377,0.8778411663497238,0.8996345099547947,0.4375649449294028,0.8252633367312266,0.9078776051814236,0.8202080237741456,0.8533809038396194,0.7971457696228338,0.8446444644464447,0.8079459546405019
131,0.4047863100669277,0.8876865671641792,0.9591842189444396,0.8889554991929906,0.8720698138606507,0.9034540938276234,0.8749149003767077,0.9011848227562719,0.43563410336070735,0.8209310227658851,0.9076234992204935,0.815863032844165,0.8484539585457017,0.7934080869860687,0.839626033800791,0.8041867954911434
132,0.4034632792223745,0.8887126865671642,0.9595360782774905,0.8903442253780045,0.8752627890679747,0.9021187427240978,0.8788731116454204,0.8991217545711955,0.4360145255923271,0.8235643900781515,0.9078210313547156,0.8178868917141604,0.8547400611620795,0.7923887189942236,0.8450806305490125,0.8045738045738046
133,0.3983331466788676,0.8923507462686567,0.9616221589071982,0.8936993367722919,0.8765977225191727,0.9082143692955769,0.879640962872297,0.9058162432159839,0.4420155253990189,0.8228848114169215,0.9077008985655532,0.8162185985015425,0.8591573224600747,0.7866123003737683,0.8481406851071625,0.8010454617456043
134,0.39981057190183383,0.8901819029850746,0.9610999984012353,0.8922844659972092,0.8738823088806704,0.9063618197871648,0.8786377151094693,0.9025722850788125,0.43830090894809237,0.8253482840638804,0.9089732323825351,0.8180208886528589,0.8656133197417601,0.7850832483860006,0.8538433111603844,0.8011006289308176
135,0.40033681897529916,0.8900652985074626,0.9610841634726742,0.890990657663491,0.87638521815737,0.9039084127058603,0.8784369157813141,0.9022387703470333,0.43361418848128425,0.8233095480801903,0.9091272806035248,0.8180227471566054,0.8523615358477744,0.7942575603126062,0.8432539682539683,0.8055555555555556
136,0.39757249855728294,0.892910447761194,0.962069297793392,0.8943833663001979,0.8771644014150065,0.9087212563095906,0.8804908975636265,0.9060967400711607,0.4371762489899993,0.8234794427454978,0.9082878087213518,0.817463106113844,0.8564390078151546,0.790519877675841,0.846307748272099,0.803474657315907
137,0.3988916923083476,0.8920009328358209,0.961567839261923,0.8931693926042124,0.8768102487931675,0.9073397075365579,0.8794348793894516,0.9052571045190971,0.4337943401592581,0.8255181787291879,0.9099201512391573,0.8192855885975717,0.8600067957866123,0.7910295616717635,0.8496350364963504,0.8045136681500318
138,0.39716960377435184,0.893213619402985,0.9620706022262749,0.8951237946909141,0.8796361419796502,0.9066487263953974,0.8838881852722996,0.9031388407471597,0.4303062578825199,0.8239041794087666,0.9096803330558907,0.8192518964164269,0.8496432212028542,0.7981651376146789,0.8414830736163353,0.8080465341735337
139,0.3949681828271097,0.8957555970149254,0.962996217551164,0.8970188453209235,0.882172131147541,0.9093796711509716,0.8849895445040459,0.9070970213581074,0.43109440791380144,0.8251783893985729,0.9097812855859473,0.8198844740066515,0.854570166496772,0.7957866123003737,0.8454873646209387,0.8071245186136072
140,0.3909615517107408,0.8972481343283583,0.9647388950871637,0.8984558654067758,0.8853957740566257,0.9090993890210345,0.8880586814889061,0.9068845253451818,0.4283994473516941,0.8249235474006116,0.9100812711884857,0.8214192877566935,0.8445463812436289,0.8053007135575942,0.8381962864721485,0.8126532614026484
141,0.39196828550367213,0.8967817164179105,0.9642376633858952,0.8974750984479964,0.883425925925926,0.9103383458646617,0.8849703060758337,0.9090995712243926,0.43642947830907675,0.8239041794087666,0.909494692970956,0.8164349597095546,0.864593951749915,0.783214407067618,0.852598483447383,0.799528672427337
142,0.39295644508813743,0.8955223880597015,0.9638903804547062,0.8970682841650585,0.8808324001493094,0.910201417381574,0.8843087515854321,0.9074216496827533,0.43729644924726174,0.8211009174311926,0.9085574869167252,0.8142529546657259,0.8579680598029222,0.7842337750594631,0.8466617754952311,0.7990506329113924
143,0.389781774346953,0.9000466417910448,0.964886306220031,0.9011257728153549,0.8879727967207006,0.9121520642630301,0.8903628738147338,0.9101890756302521,0.43419479181909043,0.8244138634046891,0.9099247117823308,0.819049286527182,0.8540604825008494,0.7947672443085287,0.844861838540726,0.8062550120288693
144,0.3904224091946189,0.8961287313432836,0.964860218708819,0.8975149562816384,0.8813283032928135,0.9109720211126162,0.8844496848215501,0.9084929665370397,0.43078593310454616,0.8228848114169215,0.9097635052404105,0.8184588593818024,0.8472646958885491,0.798504926945294,0.8394356135024111,0.8078729953021222
145,0.39052902493459074,0.8981110074626866,0.9648133179315652,0.9003307859016768,0.8835042815470029,0.9124664755387034,0.8885136656310505,0.9084224275555125,0.42946529003751016,0.8243289160720353,0.9102625672117268,0.8204549400937663,0.8459055385660891,0.8027522935779816,0.8389559659090909,0.8109120521172638
146,0.3897157353585336,0.8982276119402985,0.9652961156929194,0.8993449580219577,0.8852275900586428,0.9112835374404038,0.887715144340224,0.9092647480638685,0.4327389462243604,0.8203363914373089,0.9090584539250632,0.8156862745098039,0.845565749235474,0.7951070336391437,0.8373590982286635,0.8049490538573508
147,0.39029855045364864,0.8975746268656717,0.9649713077620055,0.898149436482538,0.8855290576522343,0.9097956307258633,0.8867976370380547,0.9087582569025329,0.4376641763779132,0.8239041794087666,0.9089191264446964,0.8167594802439672,0.8628950050968399,0.7849133537206932,0.8512990602542841,0.8004728132387707
148,0.38849227768716527,0.9001399253731344,0.9656704484109493,0.901825018341893,0.8867809630878771,0.9133847297046257,0.8905542474189458,0.9103192921715715,0.43023433969558583,0.8237342847434591,0.9098807949061388,0.8198941064143738,0.8450560652395515,0.8024125042473667,0.8381543921916593,0.8104937265765032
149,0.38516445392325743,0.9017723880597015,0.9667434419154709,0.9034476434989914,0.8872356354108178,0.9162172214989771,0.8910291191897269,0.9132151801194375,0.43281856989083084,0.8266224940536867,0.9095073354893735,0.8216688510266492,0.8544002718314645,0.7988447162759089,0.8458355819391977,0.8094318364719137
150,0.3836041845492463,0.9011660447761194,0.9675944318222864,0.9024491299143725,0.8889252031001961,0.9133817910725934,0.8917750887089437,0.9110441190544549,0.43430032609435526,0.8255181787291879,0.9096169184144226,0.8201401050788091,0.8554196398233096,0.7956167176350663,0.8462233465847488,0.8071497274767554
151,0.3845177034055119,0.9020289179104478,0.9671277048390615,0.9024769598625717,0.8909932854827506,0.9132252760159737,0.8919787077826725,0.9124146433990895,0.43209383523334627,0.8241590214067278,0.9097959630302742,0.8193086592178771,0.8510023785253144,0.7973156642881414,0.8425493716337522,0.807642695904547
152,0.3881595942066677,0.8985307835820896,0.9656199154088322,0.8995729948066936,0.8859216525542012,0.911203591134387,0.8882355622407585,0.9093166515448163,0.43236379835592664,0.8249235474006116,0.9100214212753842,0.8197008135771149,0.853890587835542,0.7959565069656813,0.8449053201082056,0.8071302392805524
153,0.38519189344413246,0.9014925373134328,0.9668480709763021,0.9021588066339293,0.8878500347141866,0.915346650998825,0.8893455724528474,0.9141686126864604,0.43156103356538905,0.8240740740740741,0.9101814155210177,0.818921045728775,0.8525314305130819,0.7956167176350663,0.8436317780580076,0.8066227294647162
154,0.38404392250883046,0.9023554104477612,0.9673112265807697,0.9028245178360061,0.8905910121719813,0.9143045174634513,0.891629228935546,0.913462451343397,0.43683983041378466,0.8249235474006116,0.9096570540807682,0.8190041275138316,0.8576282704723072,0.7922188243289161,0.8476640610798036,0.8049752830489555
155,0.38229941927007777,0.9028451492537314,0.9678399532958298,0.9041682002208318,0.8879209950156054,0.9178069397095222,0.8909288725690194,0.9154699582152634,0.44004484812688566,0.8239041794087666,0.9094959341314399,0.8163373792859041,0.8651036357458376,0.7827047230716956,0.8529901870024069,0.799246586093235
